17 20 44.73 +57 54 59.4 2454154.977   2.3 -285.3   1.2   -0.1     3.4 4672  232   0.9   4.4  1.0 0.3   1.8   8.7 -1.29 0.32   0.9   4.8
17 20 44.73 +57 54 59.4 2455706.920   5.1 -291.2   0.7   -0.2     3.0 4948  140   0.2   3.2  1.5 0.4   0.0   2.8 -1.47 0.18   0.1   3.1
17 21 24.66 +58 05 48.1 2454911.955   2.5 -295.6   2.3   -0.0     2.9 5013  485   1.4   6.8  1.7 0.8   1.0   4.0 -2.33 0.50   0.7   3.8
17 21 24.66 +58 05 48.1 2454914.922   2.2 -297.8   1.4   -0.0     3.1 4687  279   1.1   5.4  1.8 0.6   0.6   3.3 -2.35 0.35   0.8   4.1
17 21 12.79 +58 04 41.0 2454165.899   1.0 -290.4   1.5    0.0     3.1 4769  352   1.7   8.0  1.3 0.6   1.9   8.2 -0.89 0.50   1.0   4.4
17 21 12.79 +58 04 41.0 2455706.766   4.0 -289.5   0.8   -0.1     2.8 4664  167   0.2   3.0  1.3 0.4   0.4   2.9 -2.29 0.20   0.3   3.1
17 21 01.28 +57 57 43.4 2455331.842   5.0 -295.0   0.6    0.0     3.2 4745  124  -0.1   3.2  1.4 0.3  -0.1   2.9 -1.63 0.16   0.0   3.0
17 20 56.58 +58 02 35.1 2454165.899   2.1 -283.6   1.2    0.1     3.1 4651  222   0.7   3.5  1.4 0.5   0.8   3.8 -1.67 0.29   0.6   3.5
17 20 56.58 +58 02 35.1 2455332.850   4.2 -282.2   0.9    0.0     3.1 5112  235   0.6   4.2  1.2 0.4   0.9   3.7 -1.75 0.25   0.2   3.5
17 20 50.98 +58 04 49.2 2454165.899   0.5 -294.4   2.6   -0.2     3.3 5008  344   0.2   2.9  4.0 1.2  -0.9   3.2  0.34 0.68  -0.6   2.9
17 20 50.98 +58 04 49.2 2455706.920   2.5 -294.3   1.7    0.1     3.1 4667  287   1.9  12.3  1.4 0.5   0.9   4.4 -2.25 0.35   1.0   6.0
17 20 50.98 +58 04 49.2 2455707.754   4.1 -291.5   1.3    0.1     2.9 5051  417   0.8   4.3  2.8 0.7   0.1   3.3 -2.13 0.48   0.4   2.9
17 20 36.31 +57 55 39.0 2455331.743   1.5 -293.5   1.3    0.2     3.3 5520  785   0.9   3.4  1.6 0.8   1.1   4.2 -0.92 0.72   0.5   2.7
17 20 36.48 +58 12 44.9 2454154.977  11.2  -27.7   0.5    0.0     2.9 5354   59  -0.1   3.1  5.5 0.1  -1.0   3.9 -0.43 0.08  -0.1   3.1
17 20 36.48 +58 12 44.9 2454165.899  17.6  -48.0   0.5   -0.1     3.2 5318   65   0.0   3.0  5.2 0.2   0.2   3.1 -0.45 0.07  -0.0   3.0
17 20 32.13 +58 05 39.9 2454165.899   2.3 -287.6   1.3   -0.0     3.1 4871  329   0.9   4.7  2.7 0.7   0.3   3.3 -1.71 0.44   0.5   3.2
17 20 28.82 +57 53 33.1 2455332.914   7.4 -280.9   0.7    0.0     2.9 4989  106   0.2   3.2  1.9 0.3  -0.1   3.2 -1.47 0.14   0.1   3.0
17 20 38.54 +58 00 24.5 2454165.899   1.9 -299.7   1.3   -0.1     3.2 4783  256   0.7   4.7  1.5 0.5   0.7   3.8 -1.44 0.33   0.4   3.5
17 20 38.54 +58 00 24.5 2455331.842   3.4 -298.9   1.0   -0.1     3.2 4709  218   0.5   3.4  1.8 0.5   0.0   3.0 -2.25 0.26   0.4   3.2
17 20 38.54 +58 00 24.5 2455706.844   5.3 -298.3   0.7   -0.0     3.2 4775  162  -0.1   3.0  1.8 0.4  -0.1   3.1 -2.19 0.21   0.0   2.8
17 20 10.46 +58 02 39.4 2454911.955   1.2 -306.2   1.8   -0.3     3.3 4629  265   1.4   5.8  3.0 1.0  -0.0   2.8 -1.67 0.36   0.8   4.4
17 20 10.46 +58 02 39.4 2454914.922   2.2 -307.3   1.2    0.0     3.1 4957  275   0.7   4.8  1.2 0.5   1.1   4.5 -1.46 0.34   0.3   3.6
17 20 16.16 +58 04 04.8 2454154.977   5.5 -297.8   0.7   -0.0     3.2 4691  124  -0.1   3.2  1.1 0.3   0.4   2.7 -1.80 0.15   0.1   3.0
17 20 16.16 +58 04 04.8 2454165.899   6.6 -297.6   0.5   -0.0     3.1 4557  104  -0.2   2.8  1.3 0.2  -0.2   3.2 -1.73 0.12   0.1   2.8
17 20 16.16 +58 04 04.8 2455331.842   7.1 -298.2   0.5   -0.1     3.0 4877   87   0.1   3.0  1.0 0.2   0.2   2.4 -1.46 0.11   0.0   3.0
17 20 16.16 +58 04 04.8 2455590.988   5.0 -298.9   0.7    0.1     3.2 4761  148  -0.0   3.1  1.6 0.4  -0.0   2.9 -1.63 0.20   0.1   2.9
17 20 16.16 +58 04 04.8 2455706.920   9.0 -298.0   0.5    0.2     3.1 4621   76  -0.1   3.1  0.8 0.2   0.7   3.1 -1.72 0.09   0.0   3.0
17 20 16.16 +58 04 04.8 2455710.761   6.6 -298.8   0.6   -0.1     3.0 4603  105  -0.2   3.1  0.9 0.2   0.8   3.3 -1.83 0.12   0.0   2.9
17 20 06.07 +58 02 50.1 2455332.850   5.1 -293.0   1.0   -0.0     3.4 5165  311   0.4   3.6  2.5 0.7  -0.1   2.8 -2.11 0.35   0.1   3.0
17 20 06.07 +58 02 50.1 2455706.844   5.7 -292.5   0.8    0.1     2.9 4742  135   0.0   3.3  1.1 0.3   0.3   2.6 -2.09 0.17   0.0   3.1
17 20 06.07 +58 02 50.1 2455708.932   3.8 -293.0   0.9   -0.1     3.1 4733  187   0.2   3.0  1.2 0.4   0.6   2.9 -2.05 0.23   0.2   3.0
17 20 14.52 +58 12 51.4 2454165.899   7.3 -301.0   0.6    0.1     3.2 4620  103  -0.2   3.2  1.1 0.3   0.3   2.5 -1.98 0.12   0.0   3.0
17 20 14.52 +58 12 51.4 2455590.988   5.4 -302.0   1.0   -0.2     2.9 5105  255   0.4   3.5  2.1 0.5  -0.2   3.0 -2.00 0.30   0.1   3.0
17 20 14.52 +58 12 51.4 2455708.858  12.3 -301.1   0.5    0.2     3.1 4918   84   0.1   3.0  1.5 0.2  -0.2   3.2 -1.84 0.10   0.1   3.1
17 20 14.52 +58 12 51.4 2455708.932   7.5 -301.4   0.6    0.2     3.1 4764   91   0.0   3.1  0.9 0.2   0.7   3.0 -1.82 0.11   0.0   3.0
17 20 14.52 +58 12 51.4 2455712.874   7.6 -301.8   0.6    0.0     3.1 4736   97  -0.0   3.2  1.0 0.3   0.8   3.1 -1.97 0.12   0.0   3.1
17 19 53.84 +58 06 44.1 2455590.988   5.6 -279.6   0.7    0.1     3.0 4786  136   0.0   3.3  1.4 0.4   0.0   2.7 -2.05 0.17   0.1   3.1
17 19 53.84 +58 06 44.1 2455706.766  10.4 -280.2   0.5    0.1     3.1 4604   81  -0.2   3.2  0.9 0.2   0.4   2.6 -2.16 0.09  -0.0   3.0
17 19 53.84 +58 06 44.1 2455706.844  11.2 -280.2   0.5   -0.1     3.1 4800   77   0.0   3.1  1.3 0.2  -0.3   3.3 -1.95 0.09   0.1   3.0
17 19 53.84 +58 06 44.1 2455706.920   9.5 -280.5   0.5    0.0     3.0 4774   91  -0.0   3.2  1.8 0.2  -0.1   3.1 -2.00 0.12   0.0   3.0
17 19 53.84 +58 06 44.1 2455707.754  12.7 -279.6   0.6    0.0     2.9 4881  110   0.0   3.1  1.9 0.3  -0.1   3.1 -2.12 0.14   0.0   2.9
17 19 17.42 +58 10 40.2 2454165.899  21.6 -307.3   0.5    0.1     3.2 4699   66   0.1   3.1  0.9 0.2   0.3   2.6 -2.32 0.07   0.0   3.1
17 19 57.81 +58 00 51.5 2455706.844   2.2 -279.4   1.4    0.1     3.2 4920  366   1.1   5.5  1.1 0.4   1.3   5.1 -1.96 0.41   0.5   3.5
17 19 57.81 +58 00 51.5 2455708.932   2.5 -278.4   1.9   -0.1     3.3 5197  619   0.9   3.7  3.3 1.1  -0.1   2.6 -2.28 0.66   0.5   2.7
